mosi,miso
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBB
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB7
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB8
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xBA
,
,
0x5E,0xA0
0x12,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x12,0xB9
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB3
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB3
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB6
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB4
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x13,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x13,0xB5
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB0
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB0
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB0
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB0
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB0
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB3
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB0
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB2
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB0
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB3
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x14,0xB1
,
,
0x5E,0xA0
0x14,0x00
0x5F,0xA0
0xA0,0x00
,
,
